CAP;NOME_COM;COD_COM;DATA;PM10_DAILY_ugm-3;PM2p5_DAILY_ugm-3;NOx_DAILY_ugm-3;SO2_DAILY_ugm-3;O3_DAILY_ugm-3;NMVOC_DAILY_ugm-3;TMIN_DAILY_C;TMAX_DAILY_C;RHMIN_DAILY_%;RHMAX_DAILY_%;PREC_DAILY_mm;SSWTOT_DAILY_Whm-2
25127;BRESCIA;17029;11/06/20;10;6;23;1;53;33;14.2;21.5;56;92;2.1;3929
25127;BRESCIA;17029;12/06/20;13;8;24;2;75;30;13.2;25.6;47;87;0.0;8306
25127;BRESCIA;17029;13/06/20;16;11;19;2;74;23;15.8;27.1;46;91;8.2;7931
25127;BRESCIA;17029;14/06/20;13;8;13;2;59;30;16.5;25.6;56;94;4.7;5607
25127;BRESCIA;17029;15/06/20;16;10;24;1;54;36;16.0;24.3;64;93;1.7;3989
25127;BRESCIA;17029;16/06/20;13;9;27;1;47;42;17.8;25.5;55;93;0.5;5728
25127;BRESCIA;17029;17/06/20;11;9;26;1;63;39;17.0;24.9;55;92;16.8;5471
25127;BRESCIA;17029;18/06/20;17;11;24;2;68;44;15.0;25.6;52;90;0.0;7215
25127;BRESCIA;17029;19/06/20;14;9;28;1;61;41;15.1;25.3;49;88;6.9;6644
25127;BRESCIA;17029;20/06/20;8;4;25;2;71;24;13.7;27.5;37;87;1.1;8647
25127;BRESCIA;17029;21/06/20;9;6;19;2;86;25;18.0;29.5;38;76;0.0;8353
25127;BRESCIA;17029;22/06/20;11;7;26;1;81;29;17.4;31.1;32;68;0.0;8530
25127;BRESCIA;17029;23/06/20;13;7;23;1;90;27;21.0;31.2;36;68;0.0;8325
25127;BRESCIA;17029;24/06/20;19;11;20;1;111;21;21.7;30.0;46;69;0.0;8246
25127;BRESCIA;17029;25/06/20;21;13;17;1;106;23;20.0;27.9;51;90;3.4;5934
25127;BRESCIA;17029;26/06/20;19;14;21;1;89;30;19.0;29.1;50;93;11.2;7966
25127;BRESCIA;17029;27/06/20;23;15;21;1;103;25;20.6;30.8;45;82;0.0;7815
25127;BRESCIA;17029;28/06/20;19;14;17;2;92;26;20.6;31.7;40;84;0.0;8214
25127;BRESCIA;17029;29/06/20;20;14;20;2;89;31;20.8;31.5;49;78;0.0;7939
25127;BRESCIA;17029;30/06/20;21;14;22;2;88;30;22.1;31.1;52;79;0.0;6473
25127;BRESCIA;17029;01/07/20;25;17;20;2;83;33;22.2;30.7;57;83;0.2;5867
25127;BRESCIA;17029;02/07/20;17;11;20;1;87;33;19.7;30.4;54;89;17.8;7297
25127;BRESCIA;17029;03/07/20;12;7;19;1;71;33;18.8;29.1;52;88;0.1;7506
25127;BRESCIA;17029;04/07/20;12;8;15;1;76;23;19.2;28.5;50;87;0.0;7612
25127;BRESCIA;17029;05/07/20;15;11;16;1;97;27;20.1;30.4;52;82;0.0;7517
25127;BRESCIA;17029;06/07/20;25;18;19;2;114;34;21.5;31.8;52;84;0.0;7447
25127;BRESCIA;17029;07/07/20;15;9;13;1;78;19;19.4;26.4;42;69;0.7;7274
25127;BRESCIA;17029;08/07/20;19;10;20;3;91;27;17.5;28.3;42;72;0.0;8253
25127;BRESCIA;17029;09/07/20;29;16;23;3;118;32;18.7;30.5;45;78;0.0;8120
25127;BRESCIA;17029;10/07/20;32;18;24;3;130;33;20.7;32.0;44;80;0.1;8065
25127;BRESCIA;17029;11/07/20;22;14;15;1;86;25;18.7;29.5;53;86;13.5;5152
25127;BRESCIA;17029;12/07/20;8;5;10;1;67;18;17.6;27.5;44;86;0.0;7779
25127;BRESCIA;17029;13/07/20;12;7;13;2;83;17;19.7;26.6;40;63;0.0;7028
25127;BRESCIA;17029;14/07/20;16;8;17;2;82;23;19.3;26.1;39;69;0.0;5568
25127;BRESCIA;17029;15/07/20;18;11;20;2;83;28;18.7;27.8;44;76;0.0;6347
25127;BRESCIA;17029;16/07/20;23;15;25;2;90;35;17.2;27.6;53;81;0.0;6553
25127;BRESCIA;17029;17/07/20;19;14;17;1;90;28;20.7;27.1;60;80;0.0;5295
25127;BRESCIA;17029;18/07/20;10;5;12;1;87;17;19.6;27.4;46;67;0.0;7345
25127;BRESCIA;17029;19/07/20;14;7;13;1;93;21;17.9;29.4;44;74;0.0;7987
25127;BRESCIA;17029;20/07/20;19;11;23;2;103;32;18.2;31.4;44;78;0.0;7822
25127;BRESCIA;17029;21/07/20;22;14;25;2;102;37;20.6;32.4;48;80;0.0;7573
25127;BRESCIA;17029;22/07/20;23;14;24;1;103;37;20.8;32.7;46;91;20.0;7659
25127;BRESCIA;17029;23/07/20;20;12;20;1;97;38;19.8;30.9;54;91;0.0;7750
25127;BRESCIA;17029;24/07/20;12;7;27;2;61;36;17.0;24.7;64;89;39.3;2173
25127;BRESCIA;17029;25/07/20;12;7;19;2;63;30;16.6;30.2;43;89;0.0;7899
25127;BRESCIA;17029;26/07/20;14;10;16;1;86;25;20.0;30.6;44;78;0.0;7091
25127;BRESCIA;17029;27/07/20;20;13;24;2;89;39;20.4;31.2;51;81;0.0;7465
25127;BRESCIA;17029;28/07/20;29;19;21;2;104;42;21.6;32.5;50;83;0.1;7475
25127;BRESCIA;17029;29/07/20;30;20;24;2;101;44;22.2;32.6;56;78;0.0;7284
25127;BRESCIA;17029;30/07/20;34;20;21;2;109;42;25.0;33.9;53;79;0.0;7247
25127;BRESCIA;17029;31/07/20;30;19;24;1;114;39;24.4;34.7;49;79;0.0;7414
25127;BRESCIA;17029;01/08/20;29;19;21;2;117;48;24.1;35.3;48;79;0.4;7417
25127;BRESCIA;17029;02/08/20;13;8;11;2;108;31;20.7;32.3;47;92;22.2;6681
25127;BRESCIA;17029;03/08/20;10;7;19;2;61;37;18.0;24.5;71;94;65.2;2346
25127;BRESCIA;17029;04/08/20;10;5;24;2;39;32;16.6;24.4;56;93;1.0;3821
25127;BRESCIA;17029;05/08/20;10;5;20;2;62;26;15.2;27.6;42;82;0.0;7458
25127;BRESCIA;17029;06/08/20;14;8;23;2;78;38;17.6;30.3;44;82;0.2;7389
25127;BRESCIA;17029;07/08/20;21;11;22;2;86;43;20.8;30.6;49;83;0.0;7046
25127;BRESCIA;17029;08/08/20;21;14;22;2;92;29;21.8;33.0;40;74;0.0;7300
25127;BRESCIA;17029;09/08/20;23;15;14;2;107;32;21.6;33.3;44;78;0.5;7187
25127;BRESCIA;17029;10/08/20;25;15;19;2;100;39;22.1;33.2;44;80;0.1;6995
25127;BRESCIA;17029;11/08/20;25;14;22;2;100;44;22.2;32.9;47;78;0.3;6943
25127;BRESCIA;17029;12/08/20;30;18;18;1;99;50;22.4;32.1;53;88;4.4;6522
25127;BRESCIA;17029;13/08/20;21;12;16;2;90;39;21.3;31.5;52;90;4.4;6747
25127;BRESCIA;17029;14/08/20;16;9;15;2;65;39;21.4;29.3;54;86;1.0;5020
25127;BRESCIA;17029;15/08/20;13;7;12;2;78;36;19.6;31.3;44;84;0.0;6931
25127;BRESCIA;17029;16/08/20;15;9;12;2;86;31;21.6;30.6;52;79;0.1;5491
25127;BRESCIA;17029;17/08/20;19;12;14;2;77;35;21.2;29.4;54;84;0.0;4240
25127;BRESCIA;17029;18/08/20;18;11;17;2;62;46;19.6;28.9;52;90;4.6;4931
25127;BRESCIA;17029;19/08/20;15;9;17;2;76;38;18.1;29.6;52;89;0.3;6402
25127;BRESCIA;17029;20/08/20;23;13;20;1;84;39;20.8;31.4;52;83;0.0;6388
25127;BRESCIA;17029;21/08/20;25;15;20;2;89;35;21.9;32.6;50;83;0.0;6480
25127;BRESCIA;17029;22/08/20;23;14;16;2;97;33;22.7;32.9;44;83;0.0;6301
25127;BRESCIA;17029;23/08/20;12;7;11;1;67;29;20.4;30.1;49;90;27.7;4011
25127;BRESCIA;17029;24/08/20;12;6;19;2;54;35;18.2;27.8;50;91;0.3;4969
25127;BRESCIA;17029;25/08/20;16;9;21;2;69;34;19.1;29.0;46;88;1.8;6414
25127;BRESCIA;17029;26/08/20;23;14;25;2;85;35;19.1;29.9;56;82;0.0;5666
25127;BRESCIA;17029;27/08/20;28;17;23;2;88;38;20.6;30.6;54;85;0.0;5335
25127;BRESCIA;17029;28/08/20;26;16;18;0;83;30;20.6;28.3;60;89;34.2;3586
25127;BRESCIA;17029;29/08/20;15;8;16;1;56;15;18.6;23.8;77;91;23.4;1024
25127;BRESCIA;17029;30/08/20;11;8;12;1;66;18;18.1;26.5;50;90;12.1;4146
25127;BRESCIA;17029;31/08/20;13;7;23;2;42;37;15.4;23.4;61;88;0.0;3042
25127;BRESCIA;17029;01/09/20;13;7;24;1;52;38;14.0;25.8;47;90;0.0;6271
25127;BRESCIA;17029;02/09/20;10;5;22;2;45;27;15.3;21.5;63;90;37.6;2550
25127;BRESCIA;17029;03/09/20;16;9;26;1;59;36;14.4;25.9;51;89;0.1;5982
25127;BRESCIA;17029;04/09/20;26;15;30;1;76;42;16.5;27.5;52;85;0.0;5891
25127;BRESCIA;17029;05/09/20;31;20;23;1;97;40;17.5;29.0;51;88;0.0;5836
25127;BRESCIA;17029;06/09/20;25;17;17;1;95;34;18.1;27.9;54;86;0.0;5173
25127;BRESCIA;17029;07/09/20;16;7;23;1;52;31;18.7;25.0;62;89;6.6;3502
25127;BRESCIA;17029;08/09/20;17;10;28;2;53;39;17.4;27.1;53;88;0.0;4917
25127;BRESCIA;17029;09/09/20;29;19;30;2;78;45;17.5;27.5;55;87;0.0;5605
25127;BRESCIA;17029;10/09/20;29;15;32;1;71;37;18.4;28.1;56;86;0.0;5120
25127;BRESCIA;17029;11/09/20;31;17;30;1;71;43;19.4;27.9;54;85;0.0;4585
25127;BRESCIA;17029;12/09/20;30;17;25;1;85;32;19.1;29.3;51;85;0.0;5388
25127;BRESCIA;17029;13/09/20;27;17;18;1;86;35;19.8;30.3;48;85;0.0;5366
25127;BRESCIA;17029;14/09/20;29;16;29;1;79;35;19.8;29.9;44;81;0.0;5156
25127;BRESCIA;17029;15/09/20;31;19;34;2;80;37;17.0;29.4;46;80;0.0;5129
25127;BRESCIA;17029;16/09/20;35;20;35;2;90;37;19.4;29.2;48;79;0.0;4964
25127;BRESCIA;17029;17/09/20;24;14;36;1;74;34;18.8;30.7;38;82;0.0;5184
25127;BRESCIA;17029;18/09/20;29;16;29;1;81;39;18.7;28.7;47;79;0.0;5001
25127;BRESCIA;17029;19/09/20;28;16;25;1;61;26;17.1;24.3;54;87;0.0;3081
25127;BRESCIA;17029;20/09/20;32;20;22;1;68;28;16.5;25.7;54;86;0.2;3633
25127;BRESCIA;17029;21/09/20;31;20;31;3;59;35;17.1;26.0;54;84;0.4;3159
25127;BRESCIA;17029;22/09/20;21;13;31;1;40;38;17.3;23.0;73;95;5.3;2084
25127;BRESCIA;17029;23/09/20;18;12;30;1;46;43;16.5;24.0;63;94;0.5;3698
25127;BRESCIA;17029;24/09/20;20;12;25;1;43;38;15.7;24.1;65;91;12.2;2632
25127;BRESCIA;17029;25/09/20;6;4;22;1;49;22;12.7;22.4;60;89;2.0;2206
25127;BRESCIA;17029;26/09/20;5;4;23;1;40;13;9.0;21.3;28;82;0.0;4806
25127;BRESCIA;17029;27/09/20;9;6;22;1;37;23;8.0;18.5;52;90;0.4;2982
25127;BRESCIA;17029;28/09/20;15;10;42;1;26;41;8.3;19.6;45;90;0.0;3711
25127;BRESCIA;17029;29/09/20;24;14;45;1;32;52;9.5;20.8;55;85;0.0;4152
25127;BRESCIA;17029;30/09/20;30;18;43;1;35;52;11.5;22.0;57;89;0.0;4308
25127;BRESCIA;17029;01/10/20;29;19;47;1;25;43;13.3;20.3;69;90;1.0;2356
25127;BRESCIA;17029;02/10/20;15;14;23;1;56;19;15.0;19.1;70;92;25.8;656
25127;BRESCIA;17029;03/10/20;11;6;17;1;62;13;11.2;20.4;52;89;9.8;2259
25127;BRESCIA;17029;04/10/20;9;5;18;1;46;12;10.3;20.7;57;87;4.6;3203
25127;BRESCIA;17029;05/10/20;13;8;30;3;35;30;11.2;18.4;66;92;3.7;2560
25127;BRESCIA;17029;06/10/20;18;10;46;2;24;37;9.9;19.1;62;89;0.0;3010
25127;BRESCIA;17029;07/10/20;20;11;39;2;23;34;12.2;22.0;54;88;0.0;4048
25127;BRESCIA;17029;08/10/20;20;12;44;1;32;31;10.2;21.4;47;85;0.0;4022
25127;BRESCIA;17029;09/10/20;34;24;54;2;24;55;10.9;20.2;56;87;0.0;3232
25127;BRESCIA;17029;10/10/20;36;24;38;2;35;41;10.9;21.1;54;92;6.7;3867
25127;BRESCIA;17029;11/10/20;7;5;15;1;41;25;10.0;13.6;86;94;25.6;758
25127;BRESCIA;17029;12/10/20;14;9;36;2;25;40;8.4;17.4;48;93;0.0;3819
25127;BRESCIA;17029;13/10/20;15;10;45;2;32;32;5.2;17.0;42;82;0.0;3816
25127;BRESCIA;17029;14/10/20;21;14;52;2;23;39;6.2;17.0;44;83;0.6;3441
25127;BRESCIA;17029;15/10/20;22;15;54;1;13;46;9.2;11.4;84;95;12.9;703
25127;BRESCIA;17029;16/10/20;20;15;50;2;22;62;9.6;15.8;70;95;2.7;2247
25127;BRESCIA;17029;17/10/20;23;15;40;2;21;49;7.1;17.1;62;93;0.0;3135
25127;BRESCIA;17029;18/10/20;33;28;32;2;22;41;8.0;17.1;64;92;0.0;3131
25127;BRESCIA;17029;19/10/20;45;36;49;3;24;54;8.7;17.9;66;91;0.2;2886
25127;BRESCIA;17029;20/10/20;52;40;58;3;13;67;8.1;15.5;68;91;0.0;2269
25127;BRESCIA;17029;21/10/20;41;32;66;3;14;73;9.3;18.1;64;92;0.0;3160
25127;BRESCIA;17029;22/10/20;45;31;89;4;3;68;8.9;15.5;80;92;0.0;1031
25127;BRESCIA;17029;23/10/20;65;52;77;3;4;52;12.0;15.7;93;96;2.4;549
25127;BRESCIA;17029;24/10/20;50;40;50;3;8;66;12.1;14.6;90;96;3.0;1020
25127;BRESCIA;17029;25/10/20;27;20;32;3;16;43;9.7;19.2;69;95;0.2;3068
25127;BRESCIA;17029;26/10/20;12;8;28;3;38;23;13.0;15.4;78;93;25.4;503
25127;BRESCIA;17029;27/10/20;11;6;42;3;35;37;9.0;15.7;75;93;11.3;1977
25127;BRESCIA;17029;28/10/20;22;13;58;3;18;52;7.3;17.0;59;92;0.0;3042
25127;BRESCIA;17029;29/10/20;32;23;68;4;12;64;8.3;17.4;66;92;0.0;2822
25127;BRESCIA;17029;30/10/20;37;25;95;4;8;67;8.2;17.7;69;93;0.0;2857
25127;BRESCIA;17029;31/10/20;51;39;66;4;11;76;8.3;17.6;72;95;0.0;2870
25127;BRESCIA;17029;01/11/20;43;32;49;3;10;58;8.7;16.6;80;97;0.5;2330
25127;BRESCIA;17029;02/11/20;42;33;65;3;10;62;9.1;13.3;90;95;0.0;1580
25127;BRESCIA;17029;03/11/20;65;48;60;3;10;75;12.2;15.6;84;95;0.0;1168
25127;BRESCIA;17029;04/11/20;62;47;69;4;4;69;11.8;17.5;74;93;0.0;1873
25127;BRESCIA;17029;05/11/20;50;36;69;4;11;56;11.5;17.8;69;92;0.0;1954
25127;BRESCIA;17029;06/11/20;42;33;67;3;15;69;10.5;17.7;58;92;0.0;2652
25127;BRESCIA;17029;07/11/20;47;33;54;4;15;70;8.6;18.1;67;92;0.0;2726
25127;BRESCIA;17029;08/11/20;40;31;38;3;15;63;7.7;17.8;67;92;0.0;2451
25127;BRESCIA;17029;09/11/20;42;28;64;4;13;65;8.3;18.0;67;92;0.0;2644
25127;BRESCIA;17029;10/11/20;55;36;81;5;12;94;8.4;17.2;69;92;0.0;2548
25127;BRESCIA;17029;11/11/20;56;37;82;5;10;81;6.6;13.9;69;93;0.0;2535
25127;BRESCIA;17029;12/11/20;66;47;61;5;9;80;8.4;14.5;69;89;0.0;1841
25127;BRESCIA;17029;13/11/20;75;60;66;4;6;93;8.6;12.5;78;93;0.0;1001
25127;BRESCIA;17029;14/11/20;74;58;51;4;5;94;8.2;13.9;72;92;0.0;2258
25127;BRESCIA;17029;15/11/20;68;55;31;3;12;84;9.4;13.6;71;89;0.0;2121
25127;BRESCIA;17029;16/11/20;64;49;57;3;9;81;7.9;12.6;85;94;6.9;866
25127;BRESCIA;17029;17/11/20;27;17;75;3;11;51;6.3;15.9;63;93;0.0;2364
25127;BRESCIA;17029;18/11/20;40;26;111;5;6;83;4.8;12.5;74;93;0.0;2298
25127;BRESCIA;17029;19/11/20;54;39;151;6;2;114;4.0;11.0;77;94;0.6;2250
25127;BRESCIA;17029;20/11/20;26;17;63;4;25;44;5.2;13.0;66;89;2.7;2160
25127;BRESCIA;17029;21/11/20;21;14;44;3;24;33;2.3;11.0;40;83;0.0;2248
25127;BRESCIA;17029;22/11/20;31;24;40;3;23;54;1.3;10.7;51;86;0.0;2226
25127;BRESCIA;17029;23/11/20;50;39;95;4;12;75;1.7;10.5;61;89;0.3;2106
25127;BRESCIA;17029;24/11/20;63;44;118;5;10;84;2.5;12.6;50;87;0.0;2177
25127;BRESCIA;17029;25/11/20;61;47;126;5;8;113;2.1;11.4;64;90;0.0;2152
25127;BRESCIA;17029;26/11/20;67;50;154;6;6;113;2.2;11.2;67;91;0.0;2109
25127;BRESCIA;17029;27/11/20;78;58;153;6;4;144;1.8;9.4;74;92;0.2;1764
25127;BRESCIA;17029;28/11/20;65;51;92;5;8;81;2.5;10.1;71;92;0.0;1814
25127;BRESCIA;17029;29/11/20;55;50;64;4;11;67;4.2;11.6;70;92;0.0;1579
25127;BRESCIA;17029;30/11/20;56;46;100;6;4;87;2.5;6.9;81;92;0.0;641
25127;BRESCIA;17029;01/12/20;50;36;82;5;5;75;3.7;6.6;72;87;0.4;553
25127;BRESCIA;17029;02/12/20;30;23;81;4;2;88;0.8;3.8;87;94;12.7;434
25127;BRESCIA;17029;03/12/20;44;36;114;6;2;89;0.8;4.7;92;95;0.9;1327
25127;BRESCIA;17029;04/12/20;21;16;49;3;27;27;1.8;9.3;80;95;26.3;361
25127;BRESCIA;17029;05/12/20;16;13;64;3;25;26;4.7;10.5;87;94;21.1;320
25127;BRESCIA;17029;06/12/20;19;15;46;2;20;41;4.2;7.2;91;95;34.7;356
25127;BRESCIA;17029;07/12/20;13;11;37;3;33;25;3.5;7.9;77;95;4.3;710
25127;BRESCIA;17029;08/12/20;15;11;32;3;31;30;4.4;6.6;84;95;31.0;347
25127;BRESCIA;17029;09/12/20;26;22;66;5;5;73;5.1;6.3;93;95;14.7;314
25127;BRESCIA;17029;10/12/20;30;19;96;6;4;85;5.0;8.8;84;95;0.0;960
25127;BRESCIA;17029;11/12/20;41;30;129;6;4;85;2.4;8.0;84;94;0.2;1163
25127;BRESCIA;17029;12/12/20;45;38;98;5;6;74;3.1;7.4;80;94;0.2;1084
25127;BRESCIA;17029;13/12/20;42;32;73;5;7;56;1.2;8.7;78;93;0.0;1863
25127;BRESCIA;17029;14/12/20;44;31;139;7;5;84;2.0;10.0;71;92;0.0;1736
25127;BRESCIA;17029;15/12/20;59;44;193;7;3;133;3.9;9.2;80;94;1.2;740
25127;BRESCIA;17029;16/12/20;71;59;170;8;1;162;6.7;9.3;89;95;0.8;1199
25127;BRESCIA;17029;17/12/20;69;54;143;6;2;143;6.9;8.6;91;95;0.0;617
25127;BRESCIA;17029;18/12/20;59;41;119;6;3;121;6.3;10.0;81;94;0.1;1152
25127;BRESCIA;17029;19/12/20;70;55;134;6;2;118;6.6;10.1;83;94;0.2;838
25127;BRESCIA;17029;20/12/20;51;40;68;4;4;112;7.2;8.4;93;95;6.0;723
25127;BRESCIA;17029;21/12/20;57;41;92;4;2;124;7.9;9.1;93;95;0.5;503
25127;BRESCIA;17029;22/12/20;65;50;114;5;2;130;7.6;10.2;89;95;0.0;915
25127;BRESCIA;17029;23/12/20;58;40;103;4;2;91;7.9;9.5;87;95;0.1;467
25127;BRESCIA;17029;24/12/20;41;29;95;4;1;68;8.2;8.6;95;96;3.1;325
25127;BRESCIA;17029;25/12/20;20;15;44;3;20;52;4.6;8.4;74;96;9.7;352
25127;BRESCIA;17029;26/12/20;18;12;44;2;17;44;1.2;9.3;59;93;0.0;1924
25127;BRESCIA;17029;27/12/20;26;23;40;3;19;42;0.1;5.2;62;90;0.6;1724
25127;BRESCIA;17029;28/12/20;18;15;48;4;27;47;0.5;3.9;89;94;26.2;470
25127;BRESCIA;17029;29/12/20;39;35;98;5;8;47;0.5;4.3;89;95;2.0;566
25127;BRESCIA;17029;30/12/20;66;63;143;6;3;117;1.2;4.7;91;95;3.5;1072
25127;BRESCIA;17029;31/12/20;49;44;119;5;11;82;-0.8;7.3;73;94;0.1;1849
25127;BRESCIA;17029;01/01/21;43;40;40;3;28;23;3.2;5.2;85;93;12.6;654
25127;BRESCIA;17029;02/01/21;13;8;28;3;46;10;4.7;9.4;72;91;17.9;655
25127;BRESCIA;17029;03/01/21;12;10;28;2;40;18;4.9;7.8;81;94;7.2;501
25127;BRESCIA;17029;04/01/21;22;17;54;3;14;38;3.3;8.0;80;94;0.6;757
25127;BRESCIA;17029;05/01/21;19;14;55;4;18;37;2.8;6.7;75;94;4.4;710
25127;BRESCIA;17029;06/01/21;18;15;33;2;22;63;2.7;3.8;92;95;12.2;791
25127;BRESCIA;17029;07/01/21;29;21;68;4;9;81;0.7;6.2;76;94;0.0;1343
25127;BRESCIA;17029;08/01/21;26;15;67;4;21;62;-0.9;6.8;65;90;0.0;2064
25127;BRESCIA;17029;09/01/21;28;18;52;3;25;43;-0.7;5.4;56;86;0.0;1417
25127;BRESCIA;17029;10/01/21;31;24;65;3;19;38;-1.4;4.7;56;81;0.0;1454
25127;BRESCIA;17029;11/01/21;35;25;105;4;20;49;-3.1;5.1;55;84;0.0;2139
25127;BRESCIA;17029;12/01/21;51;36;125;6;10;69;-3.0;4.8;63;89;0.0;1538
25127;BRESCIA;17029;13/01/21;54;35;114;5;15;39;-1.9;8.1;53;90;0.0;2199
25127;BRESCIA;17029;14/01/21;49;34;100;5;23;36;-1.2;7.8;53;86;0.0;2144
25127;BRESCIA;17029;15/01/21;35;17;81;4;21;34;0.3;8.1;49;83;0.0;1393
25127;BRESCIA;17029;16/01/21;32;21;59;4;18;37;-0.6;6.7;52;82;0.0;2083
25127;BRESCIA;17029;17/01/21;55;43;57;3;17;48;-0.5;4.8;66;87;0.0;1703
25127;BRESCIA;17029;18/01/21;73;57;111;4;12;64;-2.4;5.6;66;91;0.0;2313
25127;BRESCIA;17029;19/01/21;91;73;193;6;13;58;-2.8;3.1;79;92;0.0;2060
25127;BRESCIA;17029;20/01/21;89;68;123;4;12;70;1.4;3.0;88;94;0.7;750
25127;BRESCIA;17029;21/01/21;78;67;120;4;7;66;3.0;4.2;94;96;7.2;415
25127;BRESCIA;17029;22/01/21;37;35;98;3;13;36;3.9;8.6;87;96;33.5;390
25127;BRESCIA;17029;23/01/21;13;10;50;4;28;25;3.9;9.3;84;96;6.1;821
25127;BRESCIA;17029;24/01/21;28;23;51;4;20;29;0.1;5.6;84;93;0.0;1947
25127;BRESCIA;17029;25/01/21;28;19;78;3;26;26;-0.2;7.2;55;78;0.3;1989
25127;BRESCIA;17029;26/01/21;19;10;64;2;30;18;-1.1;10.6;25;72;0.0;2666
25127;BRESCIA;17029;27/01/21;31;17;89;2;24;31;-0.7;5.9;42;79;0.2;1615
25127;BRESCIA;17029;28/01/21;46;30;102;3;9;58;-0.2;6.9;52;85;0.0;1759
25127;BRESCIA;17029;29/01/21;62;42;114;4;8;51;0.8;4.9;68;89;0.2;1100
25127;BRESCIA;17029;30/01/21;50;41;89;3;14;26;1.9;9.9;61;89;3.2;1839
25127;BRESCIA;17029;31/01/21;44;41;51;4;17;28;4.3;11.4;76;94;8.3;2201
25127;BRESCIA;17029;01/02/21;35;25;63;4;17;45;2.9;8.2;72;92;0.0;1515
25127;BRESCIA;17029;02/02/21;51;40;101;4;6;70;1.6;9.4;77;94;0.0;2417
25127;BRESCIA;17029;03/02/21;57;44;108;4;7;69;2.8;6.7;92;96;1.9;541
25127;BRESCIA;17029;04/02/21;43;35;110;4;3;61;5.3;9.1;92;96;0.0;1387
25127;BRESCIA;17029;05/02/21;56;48;96;5;5;86;7.4;11.2;87;95;0.0;1172
25127;BRESCIA;17029;06/02/21;56;41;63;3;6;55;8.5;10.2;86;95;0.1;1014
25127;BRESCIA;17029;07/02/21;26;18;32;3;24;24;8.3;11.5;84;96;6.6;511
25127;BRESCIA;17029;08/02/21;22;15;52;3;22;47;5.3;12.4;58;96;0.1;2352
25127;BRESCIA;17029;09/02/21;26;17;56;3;26;39;6.6;11.0;74;92;2.0;1734
25127;BRESCIA;17029;10/02/21;16;11;51;3;27;30;5.1;8.5;85;95;24.2;698
25127;BRESCIA;17029;11/02/21;17;14;65;3;26;29;3.0;13.4;46;95;0.0;3217
25127;BRESCIA;17029;12/02/21;23;15;37;2;47;14;0.8;6.0;52;68;0.2;920
25127;BRESCIA;17029;13/02/21;24;19;31;1;47;16;-1.3;2.5;51;74;0.2;1845
25127;BRESCIA;17029;14/02/21;29;23;42;2;34;24;-3.6;6.0;38;79;0.0;3484
25127;BRESCIA;17029;15/02/21;30;21;68;2;28;32;-2.0;7.2;44;77;0.0;3213
25127;BRESCIA;17029;16/02/21;39;22;70;2;29;35;0.2;11.7;55;80;0.0;3215
25127;BRESCIA;17029;17/02/21;70;50;81;3;23;51;4.9;13.9;60;82;0.0;3438
25127;BRESCIA;17029;18/02/21;83;74;76;3;23;69;6.5;11.6;60;91;0.0;2870
25127;BRESCIA;17029;19/02/21;63;53;97;3;15;55;7.1;11.9;82;94;0.1;1574
25127;BRESCIA;17029;20/02/21;76;66;67;2;20;64;7.4;13.3;80;94;0.2;2001
25127;BRESCIA;17029;21/02/21;64;50;39;2;32;46;6.9;13.3;66;91;0.0;2626
25127;BRESCIA;17029;22/02/21;63;47;66;2;27;51;6.8;13.3;70;92;0.0;3090
25127;BRESCIA;17029;23/02/21;74;58;108;3;17;63;5.5;15.9;60;93;0.0;3689
25127;BRESCIA;17029;24/02/21;84;44;120;3;23;51;7.0;20.5;46;86;0.0;3907
25127;BRESCIA;17029;25/02/21;81;35;97;3;30;44;7.8;20.8;38;76;0.0;3959
25127;BRESCIA;17029;26/02/21;99;43;86;3;33;55;7.3;19.6;41;77;0.0;4033
25127;BRESCIA;17029;27/02/21;64;31;42;3;46;26;8.0;19.1;42;76;0.0;4007
25127;BRESCIA;17029;28/02/21;21;14;24;1;55;19;6.0;13.4;45;75;0.0;4161
25127;BRESCIA;17029;01/03/21;38;23;56;2;31;40;3.7;16.1;41;81;0.0;4244
25127;BRESCIA;17029;02/03/21;40;27;68;2;38;42;3.7;16.1;42;76;0.0;4269
25127;BRESCIA;17029;03/03/21;62;39;90;3;23;61;5.4;14.1;50;78;0.0;2568
25127;BRESCIA;17029;04/03/21;55;39;74;3;33;50;4.5;14.2;50;82;0.0;3086
25127;BRESCIA;17029;05/03/21;55;36;55;3;44;32;7.5;16.0;52;76;0.0;3879
25127;BRESCIA;17029;06/03/21;21;20;23;1;53;19;5.7;11.4;47;86;9.6;2150
25127;BRESCIA;17029;07/03/21;26;23;30;2;46;30;2.2;11.4;47;77;0.0;4529
25127;BRESCIA;17029;08/03/21;40;30;38;2;45;35;2.3;12.3;53;81;0.0;4474
25127;BRESCIA;17029;09/03/21;45;35;43;3;47;33;3.0;13.1;47;84;0.0;4241
25127;BRESCIA;17029;10/03/21;41;31;42;3;48;32;4.1;13.7;44;84;0.0;4601
25127;BRESCIA;17029;11/03/21;62;41;59;3;26;37;4.8;11.5;58;83;0.0;1747
25127;BRESCIA;17029;12/03/21;60;53;61;3;33;39;7.8;16.1;56;87;0.7;4091
25127;BRESCIA;17029;13/03/21;54;40;43;3;46;29;5.4;16.2;45;85;0.0;4690
